,Ref_x,Subject,Locale_processed
1749567,9665720,DUBOSCLARD NETTOYAGE,FRA
1749568,9665721,DUBOSCLARD NETTOYAGE,FRA
1749610,9665763,DSPC CARRELAGES,FRA
1749625,9665778,DRJL,FRA
1749634,9665787,DRILLLIGHT,FRA
1749635,9665788,DRILLLIGHT,FRA
1749687,9665840,DPS III,FRA
1749691,9665844,DP STEPHANOIS,FRA
1749692,9665845,DP SAVOIE,FRA
1749695,9665848,DOYO SAS,FRA
1749696,9665849,DOYO SAS,FRA
1749740,9665893,DONATI FRANCE,FRA
1749741,9665894,DONATI FRANCE,FRA
1749766,9665919,DOLPHIN DESIGN SASU,FRA
1749767,9665920,DOLPHIN DESIGN SASU,FRA
1749768,9665921,DOLPHIN DESIGN SASU,FRA
1749805,9665958,DIY URBAN,FRA
1749806,9665959,DIY URBAN,FRA
1749808,9665961,DIY PLATFORM,FRA
1749809,9665962,DIY PLATFORM,FRA
1749815,9665968,DISTRICLASS MEDICAL SA,FRA
1749888,9666041,DIGYNE,FRA
1749893,9666046,DIGITAL SURF,FRA
1749902,9666055,DIGIT,FRA
1749920,9666073,DICMA,FRA
1749921,9666074,DICKSON SERVICES SAS,FRA
1749924,9666077,DICARTECH,FRA
1749925,9666078,DIAPPYMED,FRA
1749977,9666130,DESTINATION FORMATION,FRA
1749982,9666135,DESJOYAUX MUY PISCINES,FRA
1749992,9666145,DESHONS HYDRAULIQUE,FRA
1749993,9666146,DESHONS HYDRAULIQUE,FRA
1750021,9666174,DENTAL MONITORING,FRA
1750123,9666276,DELAIRE FERS ET METAUX,FRA
1750124,9666277,DELAIRE FERS ET METAUX,FRA
1750129,9666282,DEGRENNE SA,FRA
1750130,9666283,DEGRENNE SA,FRA
1750134,9666287,DEFACTO TECHNOLOGIES,FRA
1750135,9666288,DEEV 2,FRA
1750136,9666289,DEEPOMATIC,FRA
1750146,9666299,DEDIENNE SANTE,FRA
1750148,9666301,DECOLLETAGE DE LA GARENNE,FRA
1750150,9666303,DECK EAU JARDIN,FRA
1750153,9666306,DECIP MACHINES OUTILS.,FRA
1750218,9666371,BROADPEAK,FRA
1750283,9666436,BRIANE MANAGEMENT,FRA
1750365,9666518,BOURGOGNE PROPRETE SERVICES,FRA
1750380,9666533,BOSS PACIFIC,FRA
1750438,9666591,BONDUELLE,FRA
1750534,9666687,BLEU DESIGN,FRA
1750535,9666688,BLEU DESIGN,FRA
1750591,9666744,BITRIDGE CONSULTING,FRA
1750592,9666745,BITRIDGE CONSULTING,FRA
1750630,9666783,BIOSSAN,FRA
1750631,9666784,BIOSPEEDIA,FRA
1750680,9666833,BIGMAT FRANCE,FRA
1750681,9666834,BIGBEN INTERACTIVE,FRA
1750682,9666835,BIGBEN INTERACTIVE,FRA
1750699,9666852,BHEALTHCARE,FRA
1750707,9666860,BH2M,FRA
1750708,9666861,BH2M,FRA
1750723,9666876,BFM RECUPERATION,FRA
1750724,9666877,BFM RECUPERATION,FRA
1750737,9666890,BEWEASE,FRA
1750738,9666891,BEWEASE,FRA
1750856,9667009,BELLOVA,FRA
1750864,9667017,BEL FABIEN,FRA
1750865,9667018,BEL FABIEN,FRA
1750887,9667040,BEAVER CONSULTING,FRA
1750920,9667073,BCO PISCINES,FRA
1750927,9667080,BC POOL,FRA
1750936,9667089,BB FABRICATIONS,FRA
1750937,9667090,BB FABRICATIONS,FRA
1750950,9667103,BATI PISCINES,FRA
1750958,9667111,BASILE BERGEROT ETANCHEITE,FRA
1750959,9667112,BASIKON,FRA
1750966,9667119,BARWOLF FRANCE SARL,FRA
1751062,9667215,BALAYAGE LAVAGE MECANISME PROFESSIONNEL,FRA
1751063,9667216,BALAYAGE LAVAGE MECANISME PROFESSIONNEL,FRA
1751079,9667232,BAE INVEST,FRA
1751080,9667233,BAE INVEST,FRA
1751105,9667258,BACKUP SYSTEMS,FRA
1751115,9667268,B2B FRUIT TRADING,FRA
1751127,9667280,B&A BIOMEDICAL,FRA
1751133,9667286,B CUST,FRA
1751134,9667287,B CUST,FRA
1751164,9667317,AZERTY,FRA
1751165,9667318,AZERTY,FRA
1751166,9667319,AZERTEE,FRA
1751167,9667320,AZERTEE,FRA
1751180,9667333,AXOLTIS PHARMA,FRA
1751181,9667334,AXOLTIS PHARMA,FRA
1751182,9667335,AXOLTIS PHARMA,FRA
1751183,9667336,AXIUM SOLUTIONS ALUMINIUM,FRA
1751184,9667337,AXIUM SOLUTIONS ALUMINIUM,FRA
1751188,9667341,AXIOM,FRA
1751189,9667342,AXG PRODUCTIONS SAS,FRA
1751192,9667345,AXENCO SAS,FRA
1751193,9667346,AXENCO SAS,FRA
1751194,9667347,AXE DV,FRA
1751195,9667348,AXE DV,FRA
1751220,9667373,AVIDEN SAS,FRA
1751221,9667374,AVIDEN SAS,FRA
1751222,9667375,AVIDEN SAS,FRA
1751286,9667439,AUSTRAL DIAGNOSTICS,FRA
1751287,9667440,AUSTRAL DIAGNOSTICS,FRA
1751307,9667460,AURELIANIS H2O,FRA
1751349,9667502,ATOMMS,FRA
1751364,9667517,ATLANTIQUE ALIMENTAIRE,FRA
1751374,9667527,ATLANCAD,FRA
1751375,9667528,ATLANCAD,FRA
1751377,9667530,ATIPIK SOLUTIONS,FRA
1751378,9667531,ATIPIK SOLUTIONS,FRA
1751401,9667554,AT PISCINES,FRA
1751402,9667555,AT PISCINES,FRA
1751409,9667562,ASTRANICE,FRA
1751446,9667599,ASSISTANCE LOGISTIQUE SERVICES,FRA
1751481,9667634,ASMAN TECHNOLOGY,FRA
1751580,9667733,ASARIA,FRA
1751606,9667759,ARTURIA,FRA
1751609,9667762,ARTS ENERGY,FRA
1751610,9667763,ARTS ENERGY,FRA
1751685,9667838,ARMOR PLATS CUISINES,FRA
1751697,9667850,Arkema SA,FRA
1751698,9667851,Arkema SA,FRA
1751699,9667852,Arkema SA,FRA
1751700,9667853,Arkema SA,FRA
1751701,9667854,ARKAMYS SA,FRA
1751704,9667857,ARJOBEX HOLDING,FRA
1751734,9667887,AREMO SARL,FRA
1751737,9667890,AREAL,FRA
1751738,9667891,AREAL,FRA
1751764,9667917,ARCHEON,FRA
1751765,9667918,ARCHEON,FRA
1751811,9667964,AQUA SYNERGIE,FRA
1751812,9667965,AQUA SYNERGIE,FRA
1751815,9667968,AQUA PENSEZ VOUS DISTRIBUTION,FRA
1751817,9667970,AQUA DP DOMBES,FRA
1751818,9667971,AQUA DP BRESSE,FRA
1751819,9667972,AQUA DP BRESSE,FRA
1751835,9667988,APPLICATIONS PISCINES BETONS,FRA
1751836,9667989,APPLI KEY SARL,FRA
1751837,9667990,APPLEXION SAS,FRA
1751838,9667991,APPLEXION SAS,FRA
1751846,9667999,APOREPAIR,FRA
1751850,9668003,APOLIT SC,FRA
1751851,9668004,APOLIT SC,FRA
1751876,9668029,Aperam SA,FRA
1751877,9668030,Aperam SA,FRA
1751879,9668032,APEM SAS,FRA
1751880,9668033,APEM SAS,FRA
1751884,9668037,APECYD INTERNATIONAL FRANCE,FRA
1751966,9668119,ANETT ET CIE,FRA
1751967,9668120,ANETT ET CIE,FRA
1751971,9668124,ANDZONBIO 1,FRA
1751981,9668134,ANDREAS PERRIN CONSULTING,FRA
1752027,9668180,AMPLITUDE LASER GROUP SAS,FRA
1752028,9668181,AMPLITUDE LASER GROUP SAS,FRA
1752115,9668268,AMALTIS,FRA
1752143,9668296,ALVEDIA,FRA
1752144,9668297,ALVEDIA,FRA
1752146,9668299,ALUPRO,FRA
1752166,9668319,ALTIS PLUS,FRA
1752167,9668320,ALTIS PLUS,FRA
1752172,9668325,ALTERNATECH,FRA
1752173,9668326,ALTERNATECH,FRA
1752180,9668333,Alstom S.A.,FRA
1752181,9668334,Alstom S.A.,FRA
1752182,9668335,Alstom S.A.,FRA
1752183,9668336,Alstom S.A.,FRA
1752188,9668341,ALSIM SIMULATEURS,FRA
1752192,9668345,ALPX,FRA
1752193,9668346,ALPSEMI,FRA
1752198,9668351,ALPILLES HYGIENE,FRA
1752201,9668354,ALPHENYX,FRA
1752202,9668355,ALPHENYX,FRA
1752229,9668382,ALMAR,FRA
1752294,9668447,ALLIANCE BIO EXPERTISE,FRA
1752295,9668448,ALLIANCE BIO EXPERTISE,FRA
1752356,9668509,ALIDADINVEST,FRA
1752362,9668515,ALGOSEC FRANCE,FRA
1752381,9668534,ALCIRUNE CONSULTING,FRA
1752384,9668537,ALCATEL SUBMARINE NETWORKS,FRA
1752408,9668561,ALAIN ELINAS PRODUCTION,FRA
1752429,9668582,AKUR8,FRA
1752430,9668583,AKUR8,FRA
1752457,9668610,AJC PROPRETE,FRA
1752459,9668612,AIX HYDRO,FRA
1752470,9668623,AIRLANE TECHNOLOGIES,FRA
1752479,9668632,AIRCALL,FRA
1752490,9668643,Air Liquide S.A.,FRA
1752507,9668660,AIFOR GIE,FRA
1752508,9668661,AIFOR GIE,FRA
1752538,9668691,AGUETTANT SANTE SA,FRA
1752539,9668692,AGUETTANT SANTE SA,FRA
1752540,9668693,AGUETTANT DIAGNOSTICS,FRA
1752541,9668694,AGUETTANT DIAGNOSTICS,FRA
1752570,9668723,AGORINFO,FRA
1752577,9668730,AGH CONSULTING,FRA
1752578,9668731,AGH CONSULTING,FRA
1752586,9668739,AGENCE FRANCE PRESSE,FRA
1752587,9668740,AGENCE FRANCE PRESSE,FRA
1752652,9668805,MARIAGE FRERES SAS,FRA
1752653,9668806,MARIAGE FRERES SAS,FRA
1752677,9668830,MAPREG,FRA
1752699,9668852,MANNARELLI & ASSOCIES,FRA
1752718,9668871,MANAO AGENCY,FRA
1752719,9668872,MANAO AGENCY,FRA
1752784,9668937,MAISON ZILLI,FRA
1752827,9668980,MAF SAS,FRA
1752862,9669015,MABSILICO SAS,FRA
1752869,9669022,M3 - MEYER MULTI-SERVICES MULTI-TECHNIQUES,FRA
1752870,9669023,M3 - MEYER MULTI-SERVICES MULTI-TECHNIQUES,FRA
1752938,9669091,LYS MARTAGON SERVICES,FRA
1752940,9669093,LYONKOM,FRA
1752950,9669103,LVS FRANCE - KESIA,FRA
1752967,9669120,LUX-ENTRETIEN,FRA
1752968,9669121,LUX-ENTRETIEN,FRA
1752990,9669143,LUNDBECK SAS,FRA
1753153,9669306,LOSANGE,FRA
1753171,9669324,LOOK CYCLE INTERNATIONAL,FRA
1753220,9669373,LOIRE SEEDS,FRA
1753228,9669381,LOGOL FRANCE,FRA
1753230,9669383,LOGITAS,FRA
1753231,9669384,LOGITAS,FRA
1753232,9669385,LOGITAS,FRA
1753238,9669391,LOGILEAD,FRA
1753239,9669392,LOGILEAD,FRA
1753261,9669414,LM LEAU,FRA
1753314,9669467,LISEA SAS,FRA
1753332,9669485,LINVEST,FRA
1753389,9669542,LIMOISE DISTRIBUTION,FRA
1753421,9669574,LIGNE PLUS,FRA
1753422,9669575,LIGNE PLUS,FRA
1753607,9669760,LEVIEL HUBERT,FRA
1753627,9669780,LES PISCINES DU SOLEIL,FRA
1753628,9669781,LES PISCINES DU LIVRADOIS,FRA
1753629,9669782,LES PISCINES DU LIVRADOIS,FRA
1753657,9669810,LELY ENVIRONNEMENT,FRA
1753724,9669877,LEAU DU BONHEUR (PISCINES),FRA
1753744,9669897,LEADSEED,FRA
1753746,9669899,LEADER (RCMO),FRA
1753747,9669900,LEADER,FRA
1753761,9669914,LE POINT DU JOUR,FRA
1753765,9669918,LE GUEVEL CONSULTING,FRA
1753766,9669919,LE GALL VALORISATION SARL,FRA
1753767,9669920,LE CHEF PREMIUM,FRA
1753768,9669921,LE CHEF PREMIUM,FRA
1753769,9669922,LE CAOUTCHOUC D ARGENTEUIL,FRA
1753770,9669923,LE CAOUTCHOUC D ARGENTEUIL,FRA
1753773,9669926,LD VINS,FRA
1753789,9669942,LBTA SARL,FRA
1753811,9669964,LAVOREL HOTELS,FRA
1753848,9670001,LAOR,FRA
1753875,9670028,LANDANGER SA,FRA
1753891,9670044,LAMINA THERAPEUTICS,FRA
1753904,9670057,LAJURISTECH,FRA
1753905,9670058,Air Liquide S.A.,FRA
1753920,9670073,LABTOO,FRA
1753921,9670074,LABTOO,FRA
1753925,9670078,LABORATOIRES ROCHEX,FRA
1753926,9670079,LABORATOIRES KOL,FRA
1753927,9670080,LABORATOIRES ILAPHARM SA,FRA
1753928,9670081,LABORATOIRES AUDEVARD,FRA
1753939,9670092,LA MASTER BOX,FRA
1753940,9670093,LA LILLOISE DE PISCINE,FRA
1753941,9670094,LA GRENOUILLE,FRA
1753942,9670095,LA GRENOUILLE,FRA
1753949,9670102,LA BOUTIQUE OFFICIELLE.COM,FRA
1753950,9670103,LA BOUTIQUE OFFICIELLE.COM,FRA
1753989,9670142,KYRON.BIO,FRA
1753990,9670143,KYRON.BIO,FRA
1753991,9670144,KYNISKA ROBOTICS,FRA
1753994,9670147,KYLI,FRA
1754057,9670210,KREOLIT,FRA
1754069,9670222,KPF SI,FRA
1754078,9670231,KOU BUGNY,FRA
1754144,9670297,KOFFIWAY CONSULTING,FRA
1754146,9670299,KOELIS,FRA
1754172,9670325,KM-DEVELOPPEMENT,FRA
1754429,9670582,KEM ONE SAS,FRA
1754465,9670618,KEEPCOD,FRA
1754494,9670647,KCNDATA CONSULTING,FRA
1754505,9670658,KBLAGE IDF,FRA
1754515,9670668,KAYENTIS,FRA
1754516,9670669,KAYENTIS,FRA
1754603,9670756,KAIROS,FRA
1754604,9670757,KAIROS,FRA
1754678,9670831,JURION PROTECTION,FRA
1754679,9670832,JURION PROTECTION,FRA
1754726,9670879,JSR,FRA
1754732,9670885,JS PISCINES,FRA
1754733,9670886,JS PISCINES,FRA
1754760,9670913,JPPE,FRA
1754773,9670926,JOSEPH ARRASCLES ENVIRONNEMENT,FRA
1754774,9670927,JOSEPH ARRASCLES ENVIRONNEMENT,FRA
1754792,9670945,JOLISOL SARL,FRA
1754853,9671006,JODBIM CONSULTING,FRA
1754854,9671007,JODBIM CONSULTING,FRA
1754858,9671011,JMWEBO CONSULTING,FRA
1754859,9671012,JMWEBO CONSULTING,FRA
1754952,9671105,HOME HABILIS,FRA
1754958,9671111,HOLOPHANE C/O SCP MANDATEAMREPRESENTEE PAR ME MAXIME DIESBECQ,FRA
1754974,9671127,HOLESCO,FRA
1754977,9671130,HOLDING OCEO,FRA
1754978,9671131,HOLDING OCEO,FRA
1754979,9671132,HOLDING ELIXIRS SAS,FRA
1754980,9671133,HOLDING ELIXIRS SAS,FRA
1755079,9671232,HILAIRE BIOTECH INNOVATION,FRA
1755085,9671238,HIGHLIFE,FRA
1755211,9671364,HELPEVIA,FRA
1755212,9671365,HELPEVIA,FRA
1755378,9671531,HARMONIE PISCINE,FRA
1755389,9671542,HARGASSNER FRANCE NORD,FRA
1755390,9671543,HARGASSNER FRANCE NORD,FRA
1755410,9671563,HANTSCH SA,FRA
1755570,9671723,H4 ORPHAN PHARMA,FRA
1755573,9671726,H20,FRA
1755626,9671779,GUIRAUD TRADING,FRA
1755631,9671784,GUERBET S.A.,FRA
1755655,9671808,GTP BIOWAYS CDMO,FRA
1755698,9671851,GROUPE PARTOUCHE,FRA
1755699,9671852,GROUPE OFFSET 5 EDITION,FRA
1755700,9671853,GROUPE OFFSET 5 EDITION,FRA
1755701,9671854,GROUPE GPS,FRA
1755702,9671855,GROUPE FRANCE PRUNE SA MA,FRA
1755703,9671856,GROUPE FININDUSCO,FRA
1755704,9671857,GROUPE EML,FRA
1755705,9671858,GROUPAMA IMMOBILIER,FRA
1755723,9671876,GRIMM,FRA
1755724,9671877,GRIMM,FRA
1755739,9671892,GREGORI INTERNATIONAL,FRA
1755740,9671893,GREGORI INTERNATIONAL,FRA
1755775,9671928,GREEN OUTSIDE,FRA
1755854,9672007,GRANDES MARQUES VAL DE LO,FRA
1756040,9672193,GMT SCIENCE,FRA
1756108,9672261,GLOBAL D,FRA
1756178,9672331,GIE CIRCUS,FRA
1756212,9672365,GGR CONSULTING,FRA
1756213,9672366,GGR CONSULTING,FRA
1756290,9672443,GENETHON,FRA
1756312,9672465,GEMMAT,FRA
1756313,9672466,GEMMAT,FRA
1756341,9672494,GCP HOLDING SASU,FRA
1756342,9672495,GCP HOLDING SASU,FRA
1756346,9672499,GCCI MEDICAL,FRA
1756358,9672511,GAZ SYSTEMES,FRA
1756359,9672512,GAVIOT PISCINES,FRA
1756360,9672513,GAUCHIER REALIS INFORM INTERNET DEVEL,FRA
1756361,9672514,GAUCHIER REALIS INFORM INTERNET DEVEL,FRA
1756372,9672525,GASTROMER,FRA
1756402,9672555,GARCIA JONATHAN,FRA
1756403,9672556,GARCIA JONATHAN,FRA
1756484,9672637,GAEA SECURITE,FRA
1756485,9672638,GAD,FRA
1756486,9672639,GACHON RECUPERATION BEAUJOLAISE,FRA
1756487,9672640,GACHON RECUPERATION BEAUJOLAISE,FRA
1756612,9672765,YALOUTI PISCINES,FRA
1756613,9672766,YALOUTI PISCINES,FRA
1756699,9672852,X6 INNOVATIONS,FRA
1756700,9672853,X6 INNOVATIONS,FRA
1756777,9672930,WORKTRIBE,FRA
1756778,9672931,WORKTRIBE,FRA
1756836,9672989,WIZZILAB,FRA
1756840,9672993,WITTMANN,FRA
1756841,9672994,WITTMANN,FRA
1756851,9673004,WISSL MEDIA,FRA
1757110,9673263,WESCO,FRA
1757111,9673264,WESCO,FRA
1757197,9673350,WEBLEX,FRA
1757220,9673373,WE ADVOCACY,FRA
1757236,9673389,WAVEIMPLANT,FRA
1757254,9673407,WATCHFROG,FRA
1757255,9673408,WATCHFROG,FRA
1757379,9673532,SYNDIC SODIAM,FRA
1757466,9673619,SWEETECH,FRA
1757467,9673620,SWEETECH,FRA
1757594,9673747,SUNLIBERTY,FRA
1757603,9673756,SUNBREN,FRA
1757688,9673841,SUD ENERGIE PISCINE,FRA
1757733,9673886,STUDIO A,FRA
1757870,9674023,STEAP STAILOR INVESTISSEMENT,FRA
1757874,9674027,STE REDEN SOLAR,FRA
1757875,9674028,STE REDEN SOLAR,FRA
1757876,9674029,STE MODEM,FRA
1757877,9674030,STE MODEM,FRA
1757878,9674031,STE GIENNOISE DE CHAUDRON,FRA
1757880,9674033,STE CASINO DE CAPVERN,FRA
1757882,9674035,STBR CONSULTING,FRA
1757912,9674065,STARDUSTCOLORS,FRA
1757996,9674149,ST DUPONT,FRA
1757997,9674150,ST DUPONT,FRA
1758101,9674254,SPINAXIS,FRA
1758106,9674259,SPID,FRA
1758126,9674279,SPEED BENNE,FRA
1758154,9674307,SPAS AND CO,FRA
1758198,9674351,SOVEMA PROMAFOR,FRA
1758239,9674392,SOUDURE MONTAGE TOLERIE INDUSTRIE,FRA
1758240,9674393,SOUDURE MONTAGE TOLERIE INDUSTRIE,FRA
1758246,9674399,SOS BOITES MOTEURS,FRA
1758247,9674400,SOS BOITES MOTEURS,FRA
1758259,9674412,SOPRONEM REPRESENTÉ PAR SELARL MJC2A,FRA
1758260,9674413,SOPRONEM REPRESENTÉ PAR SELARL MJC2A,FRA
1758319,9674472,SON - SYNTHESIS OF NANOHYBRIDS,FRA
1758320,9674473,SOMNO ENGINEERING,FRA
1758321,9674474,SOMNO ENGINEERING,FRA
1758324,9674477,SOMETAL,FRA
1758329,9674482,SOLUX EUROPE,FRA
1758352,9674505,SOLEM,FRA
1758357,9674510,SOLAREM,FRA
1758361,9674514,SOLAR GREEN,FRA
1758362,9674515,SOLAPRO,FRA
1758375,9674528,SOGETEX,FRA
1758376,9674529,SOGETEX,FRA
1758382,9674535,SOFIPAR,FRA
1758383,9674536,SOFIPAR,FRA
1758387,9674540,SODIT,FRA
1758388,9674541,SODIT,FRA
1758389,9674542,SODIPONS,FRA
1758390,9674543,SODIPONS,FRA
1758399,9674552,SOCODIM LOISIRS,FRA
1758400,9674553,SOCODA,FRA
1758404,9674557,SOCIETE T.I.P SELARL PELLETIER ET ASSOCIESMANDATAIRES JUDICIAIRES,FRA
1758405,9674558,SOCIETE T.I.P SELARL PELLETIER ET ASSOCIESMANDATAIRES JUDICIAIRES,FRA
1758406,9674559,SOCIETE ORTH,FRA
1758407,9674560,SOCIETE ORAY,FRA
1758408,9674561,SOCIETE NOUVELLE HYDRAULIQUE SAVOYARDE-SNHS,FRA
1758409,9674562,SOCIETE LEBON ET VERNAY,FRA
1758410,9674563,SOCIETE LEBON ET VERNAY,FRA
1758411,9674564,SOCIETE HOTELIERE DU PALM BEAC,FRA
1758412,9674565,SOCIETE HOTELIERE DU PALM BEAC,FRA
1758415,9674568,SOCIETE FRANCAISE DE DIFFUSION DES VINAIGRES DORLEANS,FRA
1758416,9674569,SOCIETE FOREZIENNE DE RECUPERATION,FRA
1758417,9674570,SOCIETE DISTILLERIE DU LOGIS,FRA
1758418,9674571,SOCIETE DISTILLERIE DU LOGIS,FRA
1758419,9674572,SOCIÉTÉ CARBODY,FRA
1758420,9674573,SOCIETE ALU CB,FRA
1758421,9674574,SOCIETE ALU CB,FRA
1758422,9674575,SOCIÉTÉ AIR FRANCE,FRA
1758474,9674627,SOC TOURIST HOTEL CASINO REUNION,FRA
1758480,9674633,SOC DU PARC TRINITE DESTIENNE DORVES,FRA
1758481,9674634,SOC DU PARC TRINITE DESTIENNE DORVES,FRA
1758482,9674635,SOC DE GESTION HOTELIERE,FRA
1758483,9674636,SOC DE GESTION HOTELIERE,FRA
1758489,9674642,SOBEK,FRA
1758500,9674653,SNACKS DEVELOPPEMENT,FRA
1758501,9674654,SNACKS DEVELOPPEMENT,FRA
1758532,9674685,SME-ENVIRONNEMENT,FRA
1758552,9674705,SMARTOX,FRA
1758553,9674706,SMARTOX,FRA
1758554,9674707,SMARTNEST SOLUTIONS SAS,FRA
1758555,9674708,SMARTNEST SOLUTIONS SAS,FRA
1758578,9674731,SMART PARK,FRA
1758639,9674792,SKYEPHARMA PRODUCTION SAS,FRA
1758652,9674805,SKIS ROSSIGNOL SAS,FRA
1758653,9674806,SKIS ROSSIGNOL SAS,FRA
1758709,9674862,SISTERIA,FRA
1758910,9675063,SIKIWIS,FRA
1758980,9675133,SHOPPING FLUX,FRA
1759115,9675268,SF2I,FRA
1759140,9675293,SETAM E2,FRA
1759144,9675297,SESAMM,FRA
1759145,9675298,SESAMM,FRA
1759163,9675316,SERVICES & CO,FRA
1759180,9675333,SERENDIP INNOVATIONS,FRA
1759192,9675345,SEPTODONT HOLDING,FRA
1759285,9675438,SEITISS,FRA
1759287,9675440,SEINE ET MARNE PISCINES,FRA
1759298,9675451,SEEM,FRA
1759386,9675539,SE CHAVEGRAND,FRA
1759389,9675542,SDD,FRA
1759390,9675543,SDC UNION DES 4 PAVILLONS REPPAR ACCESSITE,FRA
1759424,9675577,SCORPE SARL,FRA
1759425,9675578,SCORPE SARL,FRA
1759434,9675587,SCIERIE MOUGIN DES MAJORS,FRA
1759435,9675588,SCIERIE EXPLOITATION FORESTIERE BLANC,FRA
1759436,9675589,SCIERIE DU MARTHURET,FRA
1759437,9675590,SCIERIE DE LA JOYEUSE,FRA
1759438,9675591,SCIERIE DE LA JOYEUSE,FRA
1759449,9675602,SCHIED HENRI,FRA
1759450,9675603,SCHIED HENRI,FRA
1759451,9675604,SCHEUCH,FRA
1759452,9675605,SCHERMESSER,FRA
1759457,9675610,SCE,FRA
1759458,9675611,SCDM DOMAINES,FRA
1759478,9675631,SCA LES FRUITIERES DE SAVOIE,FRA
1759491,9675644,SC CHATEAU PALMER,FRA
1759517,9675670,SAUGERAIES DISTRIBUTION,FRA
1759520,9675673,SATYS PSP GRAND OUEST,FRA
1759532,9675685,SASU PACA DISTRIBUTION,FRA
1759533,9675686,SASU PACA DISTRIBUTION,FRA
1759535,9675688,SAS TRAVERS,FRA
1759536,9675689,SAS TRAVERS,FRA
1759537,9675690,SAS THERMOZ,FRA
1759538,9675691,SAS THERMOZ,FRA
1759539,9675692,SAS TECMA ARIES HOLDING,FRA
1759540,9675693,SAS SOCIETE ENTRETIEN MOTEURSINDUSTRIELS ET MARINS  ETABLI,FRA
1759544,9675697,SAS OLFY,FRA
1759545,9675698,SAS NG BIOTECH,FRA
1759546,9675699,SAS NG BIOTECH,FRA
1759547,9675700,SAS MAOLINE PISCINE 66,FRA
1759548,9675701,SAS MAOLINE PISCINE 66,FRA
1759549,9675702,SAS MANUFACTURE DE DIGOIN - GRES & POTERIES,FRA
1759550,9675703,SAS ILOSIT MANAGEMENT,FRA
1759551,9675704,SAS ILOSIT MANAGEMENT,FRA
1759552,9675705,SAS GOLDEN PALACE CASINO BSM,FRA
1759553,9675706,SAS FRIEDMANN,FRA
1759554,9675707,SAS FRANCOIS LABET,FRA
1759555,9675708,SAS ELECTIS,FRA
1759556,9675709,SAS ELECTIS,FRA
1759557,9675710,SAS DRUMEDIS,FRA
1759558,9675711,SAS DRUMEDIS,FRA
1759559,9675712,SAS COENMANS RECYCLAGE INDUSTREL,FRA
1759560,9675713,SAS CIE FRANCAISE DE CHOCOLATERIE ET CONFI SERIE,FRA
1759561,9675714,SAS CIE FRANCAISE DE CHOCOLATERIE ET CONFI SERIE,FRA
1759562,9675715,SAS CAERUS MEDICAL,FRA
1759563,9675716,SAS CAERUS MEDICAL,FRA
1759564,9675717,SAS ARIANEGROUP HOLDING,FRA
1759566,9675719,SARL VERAL,FRA
1759567,9675720,SARL PYRENEES ENVIRONNEMENT,FRA
1759569,9675722,SARL FB MANAGEMENT,FRA
1759570,9675723,SARL DEXPLOITATION DES ETABLISSEMENTS MONTACEL,FRA
1759571,9675724,SARL COM 32,FRA
1759572,9675725,SARL COM 32,FRA
1759573,9675726,SARL  TAMO,FRA
1759602,9675755,SANOFI-AVENTIS,FRA
1759603,9675756,SANOFI-AVENTIS,FRA
1759611,9675764,SANDAYA HOLDING,FRA
1759634,9675787,SAMEDIA,FRA
1759635,9675788,SAMEDIA,FRA
1759690,9675843,SAHMAOUI CONSULTING,FRA
1759694,9675847,SAGEMCOM BROADBANDS SAS,FRA
1759695,9675848,SAGEMCOM BROADBANDS SAS,FRA
1759751,9675904,ORIGNAC CYRIL,FRA
1759752,9675905,ORIGNAC CYRIL,FRA
1759804,9675957,OPTIVVIA,FRA
1759807,9675960,OPTINVENT,FRA
1759819,9675972,OPTALOG,FRA
1759820,9675973,OPTALOG,FRA
1759831,9675984,OPEN STENT SOLUTION,FRA
1759833,9675986,OPALE,FRA
1759898,9676051,ONASERV,FRA
1759956,9676109,OMINI,FRA
1759957,9676110,OMINI,FRA
1759961,9676114,OMC,FRA
1759974,9676127,OLIVIO & CO,FRA
1759981,9676134,OLEOFRANCE,FRA
1760044,9676197,OENEO,FRA
1760045,9676198,OENEO,FRA
1760050,9676203,ODY-CD,FRA
1760051,9676204,ODY-CD,FRA
1760054,9676207,ODONATA,FRA
1760055,9676208,ODONATA,FRA
1760100,9676253,OCDE,FRA
1760105,9676258,OCCITANIE FORAGE,FRA
1760106,9676259,OCCITANIE FORAGE,FRA
1760139,9676292,O65 PARIS,FRA
1760154,9676307,SCI TOUR TRIANGLE,FRA
1760155,9676308,RTE RESEAU DE TRANSPORT D,FRA
1760156,9676309,NAVAL GROUP,FRA
1760157,9676310,NAVAL GROUP,FRA
1760163,9676316,ZOLLER,FRA
1760164,9676317,ZOLLER,FRA
1760188,9676341,ZELLER,FRA
1760189,9676342,ZELLER,FRA
1760204,9676357,Z&V SAS,FRA
1760205,9676358,Z&V SAS,FRA
1760209,9676362,YPOSKESI,FRA
1760210,9676363,YPOSKESI,FRA
1760218,9676371,YONICO PISCINES,FRA
1760220,9676373,YELLOW SCAN,FRA
1760221,9676374,YELLOW SCAN,FRA
1760228,9676381,YALOUTI PISCINES,FRA
1760229,9676382,YALOUTI PISCINES,FRA
1760249,9676402,XITECH,FRA
1760250,9676403,XITECH,FRA
1760258,9676411,X6 INNOVATIONS,FRA
1760259,9676412,X6 INNOVATIONS,FRA
